DepthOrig;DepthCorr;DepthAdj;Al;Si;Ca;Ti;K;Zr;
227.241;227.421;88.473;0.530021441;0.47768785;0.514085125;-0.45328338;0.22181653;-0.936875041;
227.242;227.422;88.474;0.790595261;0.342242806;0.183754928;-0.088195795;0.382514234;-1.261355452;
227.243;227.423;88.475;0.840705611;0.320057842;0.112666413;-0.102258836;0.430761535;-0.92925813;
227.244;227.424;88.476;0.910860101;0.571098224;-0.012566717;0.094623743;0.767922794;-0.996286947;
227.245;227.425;88.477;1.702603631;0.540739853;-0.313055417;0.2661377;0.957872799;-0.638292127;
227.246;227.426;88.478;-0.001148269;0.341075176;-0.42453111;0.354100645;0.805912795;-0.603254337;
227.247;227.427;88.479;0.299513831;0.40179192;-0.356097983;0.096002473;0.506741537;-0.868322841;
227.248;227.428;88.48;0.489933161;0.352751473;-0.153453987;0.064291693;0.710557893;-1.192803253;
227.249;227.429;88.481;-0.031214479;-0.289444854;0.403848612;-0.349327172;-0.041644127;-0.851565637;
227.25;227.43;88.482;-0.22163381;-0.144658773;0.748315586;-0.518359415;0.029207225;-1.054175471;
227.251;227.431;88.483;0.229359341;-0.146994033;1.497185422;-0.762670291;-0.12959098;-1.224794279;
227.252;227.432;88.484;0.439822811;0.02815042;1.646114723;-0.64878723;-0.189425231;-1.559938366;
227.253;227.433;88.485;-0.46216349;-0.682936059;2.527146984;-1.375101958;-0.804673297;-1.399983234;
227.254;227.434;88.486;-1.08353183;-0.804369546;2.22769515;-1.039794931;-0.855389949;-1.206513693;
227.255;227.435;88.487;0.870771821;0.463676293;0.711165451;-0.239856046;0.113355077;-0.677900065;
227.256;227.436;88.488;0.099072431;0.265179247;1.311207144;-0.255573562;0.042883625;-0.77082638;
227.257;227.437;88.489;-0.68264903;0.380774586;1.581247401;-0.259158259;-0.063678328;-0.889650192;
227.258;227.438;88.49;0.700396631;0.220809319;1.114683184;-0.323682802;0.077264576;-1.34209471;
227.259;227.439;88.491;-0.44211935;-0.26959515;1.387100645;-0.578747769;-0.346323935;-0.904884015;
227.26;227.44;88.492;0.058984151;0.248832431;0.268752615;-0.238477316;0.165401378;-0.953632245;
227.261;227.441;88.493;0.610198001;0.428647403;0.391178621;-0.046006671;0.359150383;-0.805864171;
227.262;227.442;88.494;1.231566341;0.086531905;0.618075155;-0.158511002;0.24688993;-0.94296857;
227.263;227.443;88.495;0.530021441;0.854832238;-0.110917209;0.41779795;0.693462392;-0.623058305;
227.264;227.444;88.496;0.890815961;0.73690164;0.134390011;0.176520279;0.446337436;-1.224794279;
227.265;227.445;88.497;0.329580041;0.344578065;0.310783605;0.022102569;0.468371636;-0.786060202;
227.266;227.446;88.498;0.058984151;0.541907482;0.052250026;0.103171867;0.402838885;-0.886603428;
227.267;227.447;88.499;0.369668321;0.55008089;0.087933375;0.331765226;0.59924719;-0.761686087;
227.268;227.448;88.5;0.991036661;0.527895926;0.409336413;0.092693522;0.362379534;-1.160812226;
227.269;227.449;88.501;0.169226921;0.627144449;0.286505777;0.208231058;0.488696287;-1.08768988;
227.27;227.45;88.502;0.309535901;0.474184961;0.265338546;0.12247408;0.430381635;-0.432635529;
227.271;227.451;88.503;-0.78286973;-0.60353724;0.949062876;-0.144999452;-0.275662533;-0.821097993;
227.272;227.452;88.504;-1.01337734;-0.506623976;0.723734285;0.079733464;-0.388872736;-0.842425344;
227.273;227.453;88.505;0.058984151;-0.482103753;0.487834723;0.314944726;-0.13187038;-0.383887298;
227.274;227.454;88.506;-0.20158967;0.355086733;-0.279344641;0.649700261;0.420314285;-0.469196702;
227.275;227.455;88.507;0.269447621;0.390115623;-0.230662538;0.617713735;0.21440848;-0.613918012;
227.276;227.456;88.508;-0.27174416;0.148416278;-0.211012671;0.595654062;0.162362178;-0.726648296;
227.277;227.457;88.509;0.259425551;0.313052064;-0.19108462;0.373678605;0.360859933;-0.510328022;
227.278;227.458;88.51;0.760529051;0.574601114;-0.216045262;0.384156949;0.686624192;-0.778443291;
227.279;227.459;88.511;1.452051881;0.769595271;-0.334779015;0.629295063;0.887591297;0.834818472;
227.28;227.46;88.512;-1.81514294;-1.841224708;-0.516862725;-2.84813661;-2.992897356;-2.831962513;
227.281;227.461;88.513;-0.87306836;-0.285941965;-0.305468595;-0.24564671;-0.354301836;-1.145578404;
227.282;227.462;88.514;0.550065581;0.690196453;-0.134309908;0.445924033;0.508451087;-1.008474005;
227.283;227.463;88.515;1.011080801;0.818635718;-0.330909736;0.753656469;0.792996195;-0.513374786;
227.284;227.464;88.516;1.722647771;0.69953749;-0.454322028;0.681135294;0.896518948;-0.531655373;
227.285;227.465;88.517;1.031124941;0.833814904;-0.434267531;0.628743571;0.822438446;-0.574310074;
227.286;227.466;88.518;0.670330421;0.778936309;-0.400657913;0.579936545;0.865177197;-0.245259517;
227.287;227.467;88.519;1.061191151;0.683190674;-0.445900657;0.607511136;0.852640497;-0.382363916;
227.288;227.468;88.52;0.700396631;0.805791791;-0.376405374;0.520099683;0.868596297;-0.636768745;
227.289;227.469;88.521;0.870771821;0.614300523;-0.29254571;0.290954832;0.695741792;-0.97038945;
227.29;227.47;88.522;1.622427071;0.797618384;-0.375090325;0.496109789;0.877903847;-0.292484365;
227.291;227.471;88.523;1.081235291;0.632982598;-0.410166729;0.762480338;1.041070902;-0.146239673;
227.292;227.472;88.524;-0.30181037;0.430982662;-0.260605192;0.418073696;0.575123539;-0.470720084;
227.293;227.473;88.525;0.870771821;0.426312143;-0.323651677;0.412558778;0.689663392;-0.48138376;
227.294;227.474;88.526;0.209315201;-0.055918917;0.137551186;0.187550115;0.191044629;-0.720554767;
227.295;227.475;88.527;0.389712461;-0.005710841;-0.017068231;0.084145399;0.371687084;-0.396074356;
227.296;227.476;88.528;0.449844881;0.621306301;-0.523286233;0.431585246;0.892529998;-0.559076252;
227.297;227.477;88.529;0.349624181;0.573433484;-0.523159786;0.343070809;0.797934895;-0.208698344;
227.298;227.478;88.53;0.820661471;0.488196517;-0.455308315;0.273307093;0.771721794;-0.746452265;
227.299;227.479;88.531;0.900838031;0.51154911;-0.158663604;0.027617487;0.504272187;-0.778443291;
227.3;227.48;88.532;1.161411851;0.745075048;-0.509984007;0.500797469;0.783498695;-0.478336995;
227.301;227.481;88.533;0.209315201;0.589780299;-0.439451859;0.141500548;0.705619193;-0.092921295;
227.302;227.482;88.534;0.179248991;0.358589622;-0.439527727;0.042507766;0.725373993;-0.223932166;
227.303;227.483;88.535;0.479911091;0.637653117;-0.449289437;0.232496699;0.905066698;-0.517944933;
227.304;227.484;88.536;-0.98331113;-0.449410121;1.121131982;-0.768460955;-0.191134781;-1.480722491;
227.305;227.485;88.537;-0.32185451;-0.297618262;2.26163353;-1.186216009;-0.555268941;-1.410646909;
227.306;227.486;88.538;-0.12141311;-0.206543147;1.511296909;-0.959001379;-0.335686735;-1.096830173;
227.307;227.487;88.539;-0.76282559;-0.339652931;1.377338935;-1.014977799;-0.295037434;-1.226317661;
227.308;227.488;88.54;-0.90313457;-1.288935866;2.438507623;-1.582187136;-1.110872706;-1.441114553;
227.309;227.489;88.541;0.159204851;-0.590693313;2.506789014;-1.443211198;-0.822148698;-1.409123527;
227.31;227.49;88.542;-1.65478982;-1.807363447;3.420166424;-2.119891661;-1.694019221;-2.062654496;
227.311;227.491;88.543;0.369668321;-0.284774336;0.987882112;-0.896407058;-0.303965084;-1.201943546;
227.312;227.492;88.544;0.209315201;-0.005710841;1.393827627;-0.938871928;-0.258756983;-1.462441904;
227.313;227.493;88.545;0.399734531;0.492867036;0.628848441;-0.433429675;0.198832579;-1.137961493;
227.314;227.494;88.546;-0.33187658;0.02931805;0.750009976;-0.608252582;-0.235962982;-1.34209471;
227.315;227.495;88.547;0.149182781;0.114555017;0.029970061;-0.488303111;0.100058577;-0.92925813;
227.316;227.496;88.548;-0.33187658;0.094705312;-0.077155855;-0.714139011;-0.025498377;-1.3771325;
227.317;227.497;88.549;0.720440771;0.228982726;-0.298615167;-0.523047095;0.113734977;-1.719893498;
227.318;227.498;88.55;1.071213221;-0.199537369;-0.203451139;-0.755500898;0.047252475;-1.544704544;
227.319;227.499;88.551;0.890815961;0.172936501;-0.404071982;-0.608252582;0.172619478;-1.614780126;
227.32;227.5;88.552;0.630242141;0.112219758;-0.39438614;-0.649338722;0.200542129;-1.911839657;
227.321;227.501;88.553;0.820661471;-0.232231;-0.426351947;-0.91984546;-0.269014283;-1.856997897;
227.322;227.502;88.554;0.540043511;0.245329542;-0.483910631;-0.518635161;0.262845731;-1.878325248;
227.323;227.503;88.555;0.429800741;-0.310462189;-0.345956931;-0.834364228;-0.209180032;-1.890512306;
227.324;227.504;88.556;-0.60247247;-0.56617309;0.247509516;-0.786660185;-0.253248433;-1.81738996;
227.325;227.505;88.557;-0.392009;-0.34432345;0.094205148;-0.479479242;-0.106227129;-1.151671933;
227.326;227.506;88.558;0.830683541;-0.04657788;-0.057632435;-0.510914275;-0.065577828;-1.435021025;
227.327;227.507;88.559;0.389712461;0.120393166;-0.304785782;-0.042146228;0.59050949;-0.708367709;
227.328;227.508;88.56;0.730462841;0.430982662;-0.458039571;0.35106744;1.209176656;-0.673329918;
227.329;227.509;88.561;-0.17152346;-0.144658773;0.137247714;-0.082956623;0.641226141;-0.28182069;
227.33;227.51;88.562;0.800617331;0.418138736;-0.224441345;0.16631768;1.152951455;-0.330568921;
227.331;227.511;88.563;1.301720831;0.155422056;-0.391401991;0.194168017;1.148772554;-0.210221726;
227.332;227.512;88.564;0.730462841;0.293202359;-0.353821936;0.075597276;0.9719291;-0.207174961;
227.333;227.513;88.565;1.211522201;0.520890148;-0.445875367;0.09214203;1.155420805;-0.411308178;
227.334;227.514;88.566;0.690374561;0.753248456;-0.474831735;0.065946169;1.241088257;-0.565169781;
227.335;227.515;88.567;0.299513831;0.265179247;-0.481255244;-0.225793004;0.9894045;0.050276633;
227.336;227.516;88.568;1.051169081;0.827976756;-0.473921316;0.316874947;1.880459974;0.772359801;
227.337;227.517;88.569;-0.70269317;-1.332138164;-0.5679979;-1.688349312;-1.177735107;-1.332954416;
227.338;227.518;88.57;1.261632551;0.763757123;-0.507809118;0.656042417;1.664676768;-0.191941139;
227.339;227.519;88.571;0.870771821;0.515052;-0.393273407;-0.208972504;0.678836242;-0.952108863;
227.34;227.52;88.572;1.762736051;0.715884306;-0.499767088;0.217606419;1.564193215;-0.322952009;
227.341;227.521;88.573;0.018895871;0.51271674;-0.471164771;-0.206766536;1.095016703;-0.952108863;
227.342;227.522;88.574;0.099072431;0.113387387;-0.18772113;-0.525804554;0.172429528;-1.278112657;
227.343;227.523;88.575;-0.1915676;0.380774586;-0.342568151;0.016311905;0.740000144;-0.946015334;
227.344;227.524;88.576;1.231566341;0.572265854;-0.438592019;0.316323455;0.929190349;-0.473766848;
227.345;227.525;88.577;1.151389781;0.757918974;-0.279066458;0.331213734;0.824717846;-0.723601531;
227.346;227.526;88.578;-1.35412772;-0.577849387;0.801802676;-0.534352678;0.153814428;-0.421971853;
227.347;227.527;88.579;0.720440771;0.302543397;-0.116632615;0.124955794;0.485847037;-0.499664346;
227.348;227.528;88.58;0.489933161;0.268682136;-0.132008572;0.076148767;0.530295338;-0.754069176;
227.349;227.529;88.581;-0.031214479;-0.287109595;0.617569367;-0.289766055;0.022179074;-0.682470212;
227.35;227.53;88.582;1.492140161;0.220809319;0.037632751;0.060982742;0.301785482;-0.586497132;
227.351;227.531;88.583;0.008873801;0.115722647;-0.055634572;0.236081395;0.196363229;-0.683993594;
227.352;227.532;88.584;0.299513831;0.578104003;-0.013831187;0.301984668;0.283170381;-0.749499029;
227.353;227.533;88.585;0.469889021;0.359757251;-0.017472861;0.41173154;0.385363484;-0.441775822;
227.354;227.534;88.586;0.369668321;0.675017267;0.072304524;0.177347517;0.318121182;-0.604777719;
227.355;227.535;88.587;-0.011170339;0.395953772;-0.024402158;-0.107498009;0.089231426;-0.91554769;
227.356;227.536;88.588;0.048962081;0.533734075;-0.114483015;0.054364841;0.24271103;-0.575833457;
227.357;227.537;88.589;0.058984151;0.388947993;-0.223151585;0.059604013;0.23036428;-0.437205675;
227.358;227.538;88.59;0.079028291;0.126231314;0.0771348;-0.032770867;0.184966229;-0.513374786;
227.359;227.539;88.591;0.089050361;0.196289095;-0.072553183;0.171281106;0.61140399;-0.57126331;
227.36;227.54;88.592;0.409756601;0.547745631;-0.452931111;0.366509211;0.720815193;-0.420448471;
227.361;227.541;88.593;0.169226921;0.313052064;-0.507783829;0.27220411;0.556128539;-0.112725264;
227.362;227.542;88.594;-0.35192072;0.492867036;-0.473314371;0.392153581;0.656612091;-0.38541068;
227.363;227.543;88.595;0.680352491;0.190450947;-0.190781148;0.337004399;0.400939385;-0.297054512;
227.364;227.544;88.596;1.361853251;0.21380354;-0.13506859;0.245456756;0.394101184;-0.976482979;
227.365;227.545;88.597;-0.07130276;0.411132957;-0.441475011;0.380572252;0.503512387;-0.457009644;
227.366;227.546;88.598;-0.1915676;0.420473995;-0.438414993;0.44206359;0.522507388;-0.380840534;
227.367;227.547;88.599;0.670330421;0.377271697;-0.446153551;0.52230565;0.499903337;-0.271157014;
227.368;227.548;88.6;0.640264211;0.492867036;-0.452248297;0.794742609;0.60798489;-0.473766848;
227.369;227.549;88.601;-0.47218556;0.459005775;-0.361914545;0.625434621;0.560307439;-0.583450368;
227.37;227.55;88.602;1.111301501;0.568762965;-0.304305283;0.579109308;0.569804939;-0.089874531;
227.371;227.551;88.603;0.640264211;0.644658895;-0.388721314;0.613026055;0.60722509;0.112735303;
227.372;227.552;88.604;-0.64256075;0.43798844;-0.396485161;0.54795002;0.507501337;-0.294007747;
227.373;227.553;88.605;-0.43209728;-0.134150106;-0.062563869;0.364303244;0.104997277;-0.332092303;
227.374;227.554;88.606;0.058984151;0.127398944;-0.075259149;0.174590057;0.253538181;0.354953075;
227.375;227.555;88.607;0.069006221;0.17994228;-0.477562991;0.391602089;0.628689441;-0.211745108;
227.376;227.556;88.608;0.429800741;0.497537554;-0.503358183;0.67534463;0.824337946;0.271167053;
227.377;227.557;88.609;1.021102871;0.299040508;-0.564862014;0.041680529;1.34746026;-0.921641219;
227.378;227.558;88.61;-0.031214479;0.434485551;-0.522451683;-0.014295891;0.59715774;-1.066362529;
227.379;227.559;88.611;-0.42207521;0.287364211;-0.341430128;0.337004399;0.347373483;0.546899234;
227.38;227.56;88.612;-0.91315664;-0.143491144;0.047343882;0.295918258;0.007173024;0.875949792;
227.381;227.561;88.613;-0.61249454;0.484693628;-0.40202354;0.37671181;0.460963586;0.932314934;
227.382;227.562;88.614;0.630242141;0.432150292;-0.5718166;0.521202667;0.636857291;-0.290960983;
227.383;227.563;88.615;0.269447621;0.478855479;-0.571766021;0.706779664;0.731642343;0.04875325;
227.384;227.564;88.616;0.730462841;0.492867036;-0.574623724;0.367060703;0.754056444;-0.552982724;
227.385;227.565;88.617;0.429800741;0.204462503;-0.531277685;0.316047709;0.628499491;-1.057222236;
227.386;227.566;88.618;0.970992521;0.069017459;-0.494253997;0.138743089;0.417275085;-0.71598462;
227.387;227.567;88.619;0.680352491;0.32589599;-0.501613214;0.180380722;0.411386635;-0.955155628;
227.388;227.568;88.62;0.870771821;0.004797827;-0.446659339;-0.003266055;0.122282727;-0.746452265;
227.389;227.569;88.621;0.580131791;0.003630197;-0.314572781;-0.145275198;0.555748639;-0.287914219;
227.39;227.57;88.622;0.760529051;0.362092511;-0.336549273;0.484252715;0.939447649;0.118828832;
227.391;227.571;88.623;-0.75280352;-0.75299384;-0.282429948;-0.776181841;-0.701720395;-0.758639322;
227.392;227.572;88.624;-0.15147932;0.059676422;-0.460467353;-0.082680877;0.159133028;-0.673329918;
227.393;227.573;88.625;0.530021441;0.257005839;-0.529962636;-0.060069712;0.162362178;-0.562123017;
227.394;227.574;88.626;0.209315201;0.384277475;-0.521768869;0.179553484;0.404928335;-0.652002567;
227.395;227.575;88.627;0.489933161;0.254670579;-0.527079644;0.30253616;0.499903337;-0.400644502;
227.396;227.576;88.628;0.479911091;0.286196581;-0.538990953;0.215676198;0.358010683;-0.421971853;
227.397;227.577;88.629;1.512184301;0.255838209;-0.550143581;0.319908152;0.60817484;-0.368653476;
227.398;227.578;88.63;1.011080801;0.483525998;-0.557199324;0.264207478;0.722144843;-0.350372889;
227.399;227.579;88.631;0.159204851;0.395953772;-0.527180802;0.256210847;0.61520299;-0.647432421;
227.4;227.58;88.632;0.058984151;-0.219387073;0.035002653;-0.12762746;0.188765229;-0.202604815;
227.401;227.581;88.633;-0.50225177;-0.092115437;0.102044863;-0.100328615;0.259806531;-0.393027591;
227.402;227.582;88.634;0.048962081;-0.248577815;-0.025970101;-0.2125572;0.023698675;-0.409784796;
227.403;227.583;88.635;0.269447621;0.049167755;-0.516837435;-0.081853639;0.408347435;-0.443299204;
227.404;227.584;88.636;1.181455991;0.334069398;-0.53575391;0.038371578;0.60247634;-0.508804639;
227.405;227.585;88.637;1.291698761;0.271017395;-0.56162497;-0.009608211;0.432091185;-0.996286947;
227.406;227.586;88.638;0.038940011;0.154254426;-0.523488549;0.018517872;0.385553434;-0.569739928;
227.407;227.587;88.639;-0.0913469;0.447329478;-0.508668958;0.553464938;0.934888849;0.411318217;
227.408;227.588;88.64;0.369668321;0.148416278;-0.464412501;0.432688229;0.712267443;0.004575166;
227.409;227.589;88.641;1.051169081;0.421641625;-0.497465752;0.020999585;0.449566586;-0.853089019;
227.41;227.59;88.642;0.780573191;0.659838081;-0.415477503;0.013002954;0.675417142;-0.204128197;
227.411;227.591;88.643;;-3.61952472;;-4.578717942;-5.004088009;;
227.412;227.592;88.644;0.580131791;0.304878656;-0.454119713;-0.786935931;-0.206330782;-0.134052615;
227.413;227.593;88.645;1.903045032;0.931895798;-0.524120784;0.598687267;1.632385267;0.067033837;
227.414;227.594;88.646;0.710418701;0.783606827;-0.27259237;0.291230577;0.61330349;0.514908207;
227.415;227.595;88.647;0.018895871;0.449664737;-0.248213384;0.199131443;0.361999633;0.641348931;
227.416;227.596;88.648;0.239381411;0.170601242;-0.46104901;0.214021723;0.776280595;-0.003041745;
227.417;227.597;88.649;0.630242141;0.728728232;-0.423721849;0.257589576;0.722144843;-0.118818793;
227.418;227.598;88.65;0.840705611;0.409965328;-0.266624071;-0.002438817;0.378335334;0.120352214;
227.419;227.599;88.651;0.149182781;0.554751409;-0.222797533;-0.222759799;0.477109337;0.001528402;
227.42;227.6;88.652;-0.24167795;-0.30462404;0.487328935;-0.456868077;-0.243560983;0.233082498;
227.421;227.601;88.653;-0.48220763;-0.735479395;0.827800183;-0.507605324;-0.239761982;0.054846779;
227.422;227.602;88.654;-0.392009;0.250000061;-0.222392903;-0.100880107;0.294377432;-0.150809819;
227.423;227.603;88.655;-0.15147932;0.193953836;-0.389884626;0.159975524;0.534284288;-0.656572714;
227.424;227.604;88.656;0.149182781;0.037491458;-0.387355686;0.19196205;0.703529743;0.240699409;
227.425;227.605;88.657;-0.1915676;0.346913325;-0.536765486;0.132125187;0.534664188;-0.275727161;
227.426;227.606;88.658;0.810639401;0.151919167;-0.457913124;0.059604013;0.61425324;-0.243736134;
227.427;227.607;88.659;0.920882171;0.491699406;-0.48482105;-0.000784341;0.506551587;-0.039602918;
227.428;227.608;88.66;0.109094501;0.206797762;-0.541949814;-0.133969616;0.519848088;-0.676376683;
