AdjDepth;Time;Ti
88.773;503116.557;-0.189
88.774;503116.7701;-0.202
88.775;503116.9832;0.237
88.776;503117.1962;0.574
88.777;503117.4093;0.035
88.778;503117.6223;0.161
88.779;503117.8354;-0.305
88.78;503118.0485;0.242
88.781;503118.2616;0.163
88.782;503118.4747;0.137
88.783;503118.6878;-0.436
88.784;503118.901;-0.067
88.785;503119.1141;-0.143
88.786;503119.3272;-0.092
88.787;503119.5404;-0.434
88.788;503119.7535;-4.196
88.789;503119.9667;-4.367
88.79;503120.1799;-1.249
88.791;503120.3931;-1.976
88.792;503120.6062;-2.188
88.793;503120.8194;-0.482
88.794;503121.0326;-1.72
88.795;503121.2458;-3.295
88.796;503121.4591;-6.097
88.797;503121.6723;-2.987
88.798;503121.8855;-1.457
88.799;503122.0987;-2.859
88.8;503122.312;-1.052
88.801;503122.5253;-1.737
88.802;503122.7385;-1.241
88.803;503122.9518;-0.401
88.804;503123.1651;-0.262
88.805;503123.3784;-0.214
88.806;503123.5917;0.346
88.807;503123.8049;
88.808;503124.0182;
88.809;503124.2316;
88.81;503124.4449;-2.624
88.811;503124.6582;-1.771
88.812;503124.8716;-0.134
88.813;503125.0849;0.343
88.814;503125.2983;0.185
88.815;503125.5117;0.262
88.816;503125.725;-0.587
88.817;503125.9384;-0.642
88.818;503126.1518;-0.185
88.819;503126.3652;-0.488
88.82;503126.5786;-0.477
88.821;503126.792;-0.157
88.822;503127.0054;-0.567
88.823;503127.2189;-0.556
88.824;503127.4323;-1.244
88.825;503127.6458;-1.081
88.826;503127.8592;-2.037
88.827;503128.0727;-1.48
88.828;503128.2861;-0.364
88.829;503128.4996;-0.269
88.83;503128.7131;-0.31
88.831;503128.9266;-0.325
88.832;503129.1401;-0.283
88.833;503129.3536;-0.452
88.834;503129.5671;-0.2
88.835;503129.7806;-0.237
88.836;503129.9942;-0.171
88.837;503130.2077;0.078
88.838;503130.4212;0.168
88.839;503130.6348;-0.043
88.84;503130.8484;-0.288
88.841;503131.062;-0.939
88.842;503131.2755;-0.555
88.843;503131.4891;-0.507
88.844;503131.7027;-0.427
88.845;503131.9163;-0.448
88.846;503132.1299;-1.263
88.847;503132.3436;-0.628
88.848;503132.5572;-0.831
88.849;503132.7708;-0.258
88.85;503132.9845;-0.509
88.851;503133.1981;-0.564
88.852;503133.4118;-0.475
88.853;503133.6254;-0.691
88.854;503133.8391;0
88.855;503134.0528;-0.272
88.856;503134.2665;-0.091
88.857;503134.4802;-0.895
88.858;503134.6939;-0.317
88.859;503134.9076;0.784
88.86;503135.1213;0.352
88.861;503135.3351;
88.862;503135.5488;
88.863;503135.7625;-2.618
88.864;503135.9763;-1.653
88.865;503136.1901;-0.815
88.866;503136.4039;-0.637
88.867;503136.6176;-0.437
88.868;503136.8314;-0.349
88.869;503137.0452;-0.328
88.87;503137.259;-0.343
88.871;503137.4728;-0.32
88.872;503137.6867;-0.206
88.873;503137.9005;-0.136
88.874;503138.1143;-0.453
88.875;503138.3282;-0.685
88.876;503138.542;-0.939
88.877;503138.7559;-1.116
88.878;503138.9697;-0.534
88.879;503139.1836;-0.765
88.88;503139.3975;-0.757
88.881;503139.6114;-0.897
88.882;503139.8253;-0.537
88.883;503140.0392;-0.026
88.884;503140.2531;-0.056
88.885;503140.4671;-0.562
88.886;503140.681;-0.88
88.887;503140.8949;-0.129
88.888;503141.1089;-1.804
88.889;503141.3228;-1.584
88.89;503141.5368;-0.984
88.891;503141.7508;-0.788
88.892;503141.9648;-1.258
88.893;503142.1787;-1.736
88.894;503142.3927;-1.028
88.895;503142.6068;-0.309
88.896;503142.8208;-0.133
88.897;503143.0348;-0.22
88.898;503143.2488;-0.305
88.899;503143.4629;-0.544
88.9;503143.6769;-1.193
88.901;503143.891;-0.509
88.902;503144.105;-1.032
88.903;503144.3191;-0.642
88.904;503144.5332;-0.503
88.905;503144.7473;-0.366
88.906;503144.9614;-0.651
88.907;503145.1755;-1.368
88.908;503145.3896;-1.504
88.909;503145.6037;-2.268
88.91;503145.8178;-2.238
88.911;503146.032;-1.681
88.912;503146.2461;-2.073
88.913;503146.4603;
88.914;503146.6744;
88.915;503146.8886;
88.916;503147.1028;
88.917;503147.317;
88.918;503147.5311;
88.919;503147.7454;-2.545
88.92;503147.9596;-2.576
88.921;503148.1738;-1.913
88.922;503148.388;-1.452
88.923;503148.6022;-0.979
88.924;503148.8165;-1.392
88.925;503149.0308;-1.235
88.926;503149.245;-0.792
88.927;503149.4593;-0.291
88.928;503149.6735;-0.099
88.929;503149.8878;-0.064
88.93;503150.1021;-0.017
88.931;503150.3164;-0.229
88.932;503150.5307;-0.41
88.933;503150.745;-0.275
88.934;503150.9594;-0.274
88.935;503151.1737;-0.12
88.936;503151.3881;-0.304
88.937;503151.6024;-0.264
88.938;503151.8168;-0.046
88.939;503152.0311;-0.283
88.94;503152.2455;0.073
88.941;503152.4599;0.368
88.942;503152.6743;0.121
88.943;503152.8887;0.296
88.944;503153.1031;0.216
88.945;503153.3175;0.011
88.946;503153.532;0.133
88.947;503153.7464;0.122
88.948;503153.9608;-0.941
88.949;503154.1753;-1.494
88.95;503154.3897;0.084
88.951;503154.6042;-0.181
88.952;503154.8187;-0.582
88.953;503155.0332;-0.607
88.954;503155.2477;-0.292
88.955;503155.4622;0.018
88.956;503155.6767;-0.096
88.957;503155.8912;-0.101
88.958;503156.1057;0.001
88.959;503156.3202;0.288
88.96;503156.5348;0.368
88.961;503156.7494;0.272
88.962;503156.9639;0.235
88.963;503157.1785;-0.204
88.964;503157.393;-0.096
88.965;503157.6076;-0.408
88.966;503157.8222;-0.322
88.967;503158.0368;-0.209
88.968;503158.2514;-0.059
88.969;503158.4661;-0.237
88.97;503158.6807;-0.377
88.971;503158.8953;-0.514
88.972;503159.11;-0.346
88.973;503159.3246;-0.277
88.974;503159.5393;-0.178
88.975;503159.754;-0.408
88.976;503159.9686;-0.588
88.977;503160.1833;-1.059
88.978;503160.398;-0.594
88.979;503160.6127;-0.774
88.98;503160.8274;-0.858
88.981;503161.0421;-0.432
88.982;503161.2569;-0.141
88.983;503161.4716;-0.223
88.984;503161.6863;-0.242
88.985;503161.9011;-0.386
88.986;503162.1159;-0.769
88.987;503162.3306;-0.7
88.988;503162.5454;-0.824
88.989;503162.7602;-0.915
88.99;503162.975;-1.216
88.991;503163.1898;-1.209
88.992;503163.4046;-1.977
88.993;503163.6194;-0.551
88.994;503163.8343;-2.6
88.995;503164.0491;0.803
88.996;503164.2639;0.823
88.997;503164.4788;0.243
88.998;503164.6936;0.213
88.999;503164.9085;-0.377
89;503165.1234;-0.254
89.001;503165.3383;-0.295
89.002;503165.5532;-0.408
89.003;503165.7681;0.449
89.004;503165.983;0.322
89.005;503166.198;0.308
89.006;503166.4129;0.718
89.007;503166.6278;0.288
89.008;503166.8427;-0.509
89.009;503167.0577;-0.031
89.01;503167.2727;-0.039
89.011;503167.4877;-0.137
89.012;503167.7026;-0.112
89.013;503167.9176;-0.788
89.014;503168.1326;-0.585
89.015;503168.3477;-0.414
89.016;503168.5627;-0.196
89.017;503168.7777;-0.128
89.018;503168.9927;-0.034
89.019;503169.2078;0.8
89.02;503169.4228;-1.938
89.021;503169.6379;0.496
89.022;503169.8529;0.238
89.023;503170.068;0.015
89.024;503170.2831;0.176
89.025;503170.4982;0.341
89.026;503170.7133;0.213
89.027;503170.9284;-0.113
89.028;503171.1435;0.053
89.029;503171.3587;0.081
89.03;503171.5738;0.22
89.031;503171.789;0.043
89.032;503172.0041;0.132
89.033;503172.2193;0.069
89.034;503172.4345;-0.289
89.035;503172.6496;-0.86
89.036;503172.8648;-0.433
89.037;503173.08;0.094
89.038;503173.2952;-0.138
89.039;503173.5104;0.142
89.04;503173.7257;0.249
89.041;503173.9409;-0.063
89.042;503174.1561;-0.439
89.043;503174.3714;0.187
89.044;503174.5867;0.789
89.045;503174.8019;0.373
89.046;503175.0172;0.239
89.047;503175.2325;0.567
89.048;503175.4478;0.405
89.049;503175.6631;-0.142
89.05;503175.8784;-0.525
89.051;503176.0937;0.072
89.052;503176.309;0.182
89.053;503176.5244;-0.199
89.054;503176.7397;0.298
89.055;503176.9551;-1.222
89.056;503177.1705;0.19
89.057;503177.3858;0.037
89.058;503177.6012;0.336
89.059;503177.8166;0.876
89.06;503178.032;0.624
89.061;503178.2474;0.674
89.062;503178.4628;0.341
89.063;503178.6782;0.41
89.064;503178.8937;0.328
89.065;503179.1091;-0.286
89.066;503179.3246;-0.166
89.067;503179.54;-0.975
89.068;503179.7555;-0.14
89.069;503179.971;-0.462
89.07;503180.1865;0.143
89.071;503180.402;0.404
89.072;503180.6175;0.577
89.073;503180.833;0.394
89.074;503181.0485;0.249
89.075;503181.264;0.243
89.076;503181.4796;0.408
89.077;503181.6951;0.564
89.078;503181.9107;0.85
89.079;503182.1262;0.771
89.08;503182.3418;0.1
89.081;503182.5574;0.548
89.082;503182.773;0.756
89.083;503182.9886;0.36
89.084;503183.2042;-0.178
89.085;503183.4198;-1.271
89.086;503183.6355;-1.76
89.087;503183.8511;-0.297
89.088;503184.0667;0.009
89.089;503184.2824;0.367
89.09;503184.4981;0.41
89.091;503184.7137;0.707
89.092;503184.9294;0.288
89.093;503185.1451;0.13
89.094;503185.3608;0.187
89.095;503185.5765;0.252
89.096;503185.7922;0.252
89.097;503186.0079;0.285
89.098;503186.2237;-0.074
89.099;503186.4394;0.209
89.1;503186.6552;0.502
89.101;503186.871;0.264
89.102;503187.0867;-0.803
89.103;503187.3025;-0.281
89.104;503187.5183;0.588
89.105;503187.7341;0.685
89.106;503187.9499;0.665
89.107;503188.1657;0.64
89.108;503188.3815;0.421
89.109;503188.5974;0.382
89.11;503188.8132;0.314
89.111;503189.0291;0.36
89.112;503189.2449;0.703
89.113;503189.4608;0.593
89.114;503189.6767;0.577
89.115;503189.8926;0.701
89.116;503190.1085;0.343
89.117;503190.3244;0.433
89.118;503190.5403;0.383
89.119;503190.7562;0.602
89.12;503190.9721;0.551
89.121;503191.1881;0.584
89.122;503191.404;0.381
89.123;503191.62;0.458
89.124;503191.836;0.602
89.125;503192.0519;0.746
89.126;503192.2679;0.913
89.127;503192.4839;0.765
89.128;503192.6999;0.6
89.129;503192.9159;0.249
89.13;503193.132;0.113
89.131;503193.348;0.411
89.132;503193.564;0.466
89.133;503193.7801;-0.478
89.134;503193.9961;-4.696
89.135;503194.2122;0.96
89.136;503194.4283;0.662
89.137;503194.6444;0.66
89.138;503194.8604;0.421
89.139;503195.0766;0.464
89.14;503195.2927;0.057
89.141;503195.5088;-0.783
89.142;503195.7249;-0.735
89.143;503195.9411;-0.174
89.144;503196.1572;-0.491
89.145;503196.3734;-0.089
89.146;503196.5896;-0.08
89.147;503196.8057;-0.122
89.148;503197.0219;-0.302
89.149;503197.2381;-0.51
89.15;503197.4543;-1.05
89.151;503197.6706;-0.555
89.152;503197.8868;-0.785
89.153;503198.103;-0.067
89.154;503198.3192;
89.155;503198.5355;
89.156;503198.7518;
89.157;503198.968;
89.158;503199.1843;
89.159;503199.4006;
89.16;503199.6169;-2.606
89.161;503199.8332;-2.84
89.162;503200.0495;-1.799
89.163;503200.2658;-0.595
89.164;503200.4822;-0.387
89.165;503200.6985;-0.101
89.166;503200.9149;0.051
89.167;503201.1312;-0.139
89.168;503201.3476;-0.299
89.169;503201.564;-0.603
89.17;503201.7804;-0.575
89.171;503201.9968;-0.415
89.172;503202.2132;-0.824
89.173;503202.4296;-0.609
89.174;503202.646;-0.518
89.175;503202.8625;-0.433
89.176;503203.0789;-0.358
89.177;503203.2953;-0.1
89.178;503203.5118;-0.163
89.179;503203.7283;-0.391
89.18;503203.9448;0.017
89.181;503204.1613;-0.136
89.182;503204.3778;-0.066
89.183;503204.5942;0.054
89.184;503204.8108;0.242
89.185;503205.0273;-0.18
89.186;503205.2439;0.027
89.187;503205.4604;0.183
89.188;503205.6769;-0.621
89.189;503205.8935;-0.178
89.19;503206.1101;0.046
89.191;503206.3267;0.196
89.192;503206.5433;0.472
89.193;503206.7598;0.043
89.194;503206.9765;-0.258
89.195;503207.1931;-0.214
89.196;503207.4097;-0.074
89.197;503207.6264;-0.255
89.198;503207.843;-0.034
89.199;503208.0597;0.014
89.2;503208.2763;-0.005
89.201;503208.493;-0.508
89.202;503208.7097;-0.408
89.203;503208.9264;-0.024
89.204;503209.1431;-0.299
89.205;503209.3598;0.057
89.206;503209.5765;0.158
89.207;503209.7933;0.331
89.208;503210.01;0.118
89.209;503210.2268;0.23
89.21;503210.4435;0.206
89.211;503210.6603;0.308
89.212;503210.8771;0.289
89.213;503211.0938;0.201
89.214;503211.3107;0.201
89.215;503211.5275;0.08
89.216;503211.7443;0.309
89.217;503211.9611;0.122
89.218;503212.1779;0.076
89.219;503212.3948;-0.029
89.22;503212.6116;-0.2
89.221;503212.8285;-0.404
89.222;503213.0454;-0.251
89.223;503213.2622;-0.026
89.224;503213.4791;0.138
89.225;503213.6961;0.132
89.226;503213.913;0.18
89.227;503214.1299;0.321
89.228;503214.3468;0.072
89.229;503214.5637;0.215
89.23;503214.7807;0.26
89.231;503214.9977;0.349
89.232;503215.2146;0.127
89.233;503215.4316;-0.777
89.234;503215.6486;-3.241
89.235;503215.8656;-3.52
89.236;503216.0826;-1.236
89.237;503216.2996;-0.288
89.238;503216.5166;0.051
89.239;503216.7336;-0.06
89.24;503216.9507;0.13
89.241;503217.1677;0.349
89.242;503217.3848;0.343
89.243;503217.6019;0.256
89.244;503217.819;
89.245;503218.036;
89.246;503218.2531;1.537
89.247;503218.4702;1.146
89.248;503218.6873;0.579
89.249;503218.9045;1.53
89.25;503219.1216;1.901
89.251;503219.3388;0.742
89.252;503219.5559;1.531
89.253;503219.7731;-0.15
89.254;503219.9903;0.206
89.255;503220.2075;-0.212
89.256;503220.4247;0.951
89.257;503220.6419;0.401
89.258;503220.859;-0.047
89.259;503221.0763;0.534
89.26;503221.2935;0.094
89.261;503221.5108;-0.706
89.262;503221.728;-0.184
89.263;503221.9452;-0.432
89.264;503222.1625;0.133
89.265;503222.3798;-0.242
89.266;503222.5971;2.366
89.267;503222.8144;0.464
89.268;503223.0317;0.677
89.269;503223.249;0.03
89.27;503223.4664;-0.303
89.271;503223.6837;-0.494
89.272;503223.901;0.159
89.273;503224.1184;0.528
89.274;503224.3358;-0.09
89.275;503224.5531;-1.887
89.276;503224.7705;-1.999
89.277;503224.9879;-1.823
89.278;503225.2053;-1.023
89.279;503225.4227;-1.387
89.28;503225.6402;-0.354
89.281;503225.8576;-0.218
89.282;503226.075;-0.909
89.283;503226.2924;0.003
89.284;503226.5099;-1.132
89.285;503226.7274;-2.109
89.286;503226.9449;-0.657
89.287;503227.1624;-2.347
89.288;503227.3798;-0.785
89.289;503227.5974;-0.391
89.29;503227.8149;-1.135
89.291;503228.0324;-0.903
89.292;503228.25;0.612
89.293;503228.4675;-0.211
89.294;503228.6851;-0.056
89.295;503228.9026;0.128
89.296;503229.1202;0.461
89.297;503229.3378;0.013
89.298;503229.5554;0.001
89.299;503229.773;0.992
89.3;503229.9906;1.603
89.301;503230.2082;0.334
89.302;503230.4258;0.586
89.303;503230.6435;0.915
89.304;503230.8611;1.03
89.305;503231.0788;
89.306;503231.2965;
89.307;503231.5141;
89.308;503231.7318;
89.309;503231.9495;
89.31;503232.1673;
89.311;503232.385;
89.312;503232.6027;-1.171
89.313;503232.8204;-0.851
89.314;503233.0382;0.372
89.315;503233.2559;-0.188
89.316;503233.4737;0.092
89.317;503233.6915;0.584
89.318;503233.9092;0.526
89.319;503234.1271;0.494
89.32;503234.3449;0.574
89.321;503234.5627;0.996
89.322;503234.7805;0.858
89.323;503234.9983;0.903
89.324;503235.2162;0.888
89.325;503235.434;1.111
89.326;503235.6519;1.018
89.327;503235.8698;0.885
89.328;503236.0876;0.699
89.329;503236.3055;0.873
89.33;503236.5235;0.108
89.331;503236.7414;0.628
89.332;503236.9593;0.491
89.333;503237.1772;0.523
89.334;503237.3951;0.741
89.335;503237.6131;0.729
89.336;503237.8311;0.596
89.337;503238.049;0.506
89.338;503238.267;0.528
89.339;503238.485;0.596
89.34;503238.703;0.454
89.341;503238.921;0.905
89.342;503239.139;0.747
89.343;503239.357;1.145
89.344;503239.5751;1.216
89.345;503239.7931;0.639
89.346;503240.0112;0.278
89.347;503240.2292;0.091
89.348;503240.4473;
89.349;503240.6654;
89.35;503240.8835;
89.351;503241.1016;
89.352;503241.3197;
89.353;503241.5378;
89.354;503241.756;
89.355;503241.9741;
89.356;503242.1923;
89.357;503242.4104;
89.358;503242.6286;-1.183
89.359;503242.8468;-0.275
89.36;503243.065;-0.032
89.361;503243.2832;0.458
89.362;503243.5014;0.464
89.363;503243.7196;-0.116
89.364;503243.9378;-0.014
89.365;503244.1561;0.534
89.366;503244.3743;0.048
89.367;503244.5926;0.401
89.368;503244.8108;-0.367
89.369;503245.0291;0.251
89.37;503245.2474;0.479
89.371;503245.4657;-0.639
